id_str|created_at|full_text|truncated|user.screen_name|user.followers_count|user.friends_count|retweeted
1282299903918710784|2020-07-12 13:04:55+00:00|Between 2007 and 2016 some big public American firms overpaid lousy bosses, while others underpaid successful ones. Is pay-for-performance broken? https://t.co/miD47dlvRa|False|EconUS|103044|200|False
1282140881395560448|2020-07-12 02:33:01+00:00|Tackling racism in America will mean dealing with both racial injustices and the exploitation of racism as a political tool by factions on the right https://t.co/YtOuqEyyun|False|EconUS|103044|200|False
1282099546366017536|2020-07-11 23:48:46+00:00|But many wealthy Chinese are not ready to give up their American dreams https://t.co/1BP27dGXWM|False|EconUS|103044|200|False
1282088073019490305|2020-07-11 23:03:11+00:00|Liberals have no simple prescriptions for fighting racism. But they rely on evidence, argument and the rule of law to arm the weak against the strong https://t.co/6lbQPWsJMD|False|EconUS|103044|200|False
1281935549587234816|2020-07-11 12:57:06+00:00|Many southern pastors were cheerleaders for the Confederacy, and then shaped the culture of nostalgia and lament that precluded a reckoning with Jim Crow’s legacy https://t.co/mYZOpUOdk0|False|EconUS|103044|200|False
1281922116204539905|2020-07-11 12:03:44+00:00|If Elon Musk is to make it to Mars—and if his investors are to see big returns—he needs another plan. That's where Starlink comes in https://t.co/ZoIeKIJLRl|False|EconUS|103044|200|False
1281898979236732929|2020-07-11 10:31:47+00:00|A growing ideology has taken a wrong turn, by seeking to impose itself through intimidation and power. Not the power that comes from persuasion and elections, but from silencing critics https://t.co/iQreLCmyVf|False|EconUS|103044|200|False
1281879721274413061|2020-07-11 09:15:16+00:00|One result of seeing racism embedded all around you is a tendency towards a pessimistic attitude to progress. That is counterproductive https://t.co/3PVt2fFFmx|False|EconUS|103044|200|False
1281829887884525570|2020-07-11 05:57:15+00:00|The ceiling white society once imposed on black opportunity and ambition has started to lift. Yet systemic prejudice persists https://t.co/DYt7RZ9o03|False|EconUS|103044|200|False
1281739048823001089|2020-07-10 23:56:17+00:00|As critical race theory has grown, its practical agenda has been eclipsed by a focus on discourse and power https://t.co/nYQomOQbQC|False|EconUS|103044|200|False
1281726836171513859|2020-07-10 23:07:45+00:00|Borders and minds on both sides of the Pacific are being closed by mutual suspicion https://t.co/M2J1CcqrHV|False|EconUS|103044|200|False
1281714138910203904|2020-07-10 22:17:18+00:00|Unlike zero-sum identity politics, Enlightenment liberalism does not fight power with power. It uses facts and evidence, tested in debate, to help the weak take on the strong https://t.co/LU0mmt2Sy8|False|EconUS|103044|200|False
1281702514719678466|2020-07-10 21:31:07+00:00|“Don’t look down, look out!” Listen to the latest episode of “The Economist Asks” for life lessons—and yoga tips—from @MichaelaCoel, creator of “I May Destroy You” https://t.co/4YQF9VzFbq https://t.co/fPaAroloRt|False|EconUS|103044|200|False
1281690914520539136|2020-07-10 20:45:01+00:00|Today on “The Intelligence”: the regional implications of Poland’s election, the HIV/AIDS epidemic’s lessons for covid-19 and why some penguins don't like ice https://t.co/l3EKuNTkXL|False|EconUS|103044|200|False
1281676838759288835|2020-07-10 19:49:05+00:00|Richard Nixon came surprisingly close to implementing a universal basic income. Find out how on our “Checks and Balance” podcast https://t.co/PFWc79JsVw|False|EconUS|103044|200|False
1281669502997090305|2020-07-10 19:19:56+00:00|The median CEO compensation at big American firms in the S&amp;P 500 share index reached $14m last year. Top earners made far more https://t.co/r6i9sWj500|False|EconUS|103044|200|False
1281641095441649664|2020-07-10 17:27:03+00:00|America’s huge stimulus is having surprising effects on the poor. Could the coronavirus change the politics of poverty? Listen to “Checks and Balance” https://t.co/c3M3iYGQSO|False|EconUS|103044|200|False
1281622986664050688|2020-07-10 16:15:06+00:00|Today on “The Intelligence”: the regional implications of Poland’s election, the HIV/AIDS epidemic’s lessons for covid-19 and why some penguins don't like ice https://t.co/S8gUICp8kX|False|EconUS|103044|200|False
1281597400633741313|2020-07-10 14:33:25+00:00|Imagine it's 2024, the Republican presidential nominee is announced—and he’s an environmentalist. How did this happen? https://t.co/ViAfjexr25|False|EconUS|103044|200|False
1281585054024634368|2020-07-10 13:44:22+00:00|The banking system’s new resilience means that customers and investors did not rush to withdraw funds as in 2007-09 https://t.co/sV4zdcH2Og|False|EconUS|103044|200|False
1281574194791231493|2020-07-10 13:01:13+00:00|RT @imkahloon: In a long piece for this week's Economist, I look at why opportunities and outcomes for black and white America remain so fa…|False|EconUS|103044|200|False
1281573292864831489|2020-07-10 12:57:38+00:00|Much of America's racial divide can be bridged with economic policies that improve opportunity. Start with housing segregation https://t.co/SLeQPkFK28|False|EconUS|103044|200|False
1281561775985631234|2020-07-10 12:11:52+00:00|Donald Trump’s long-shrouded tax and financial documents are highly unlikely to be thrown into the spotlight before November’s election https://t.co/HiejSWOd2Q|False|EconUS|103044|200|False
